mort	6	5	5	7	0.7142857142857143
land	71	60	58	74	0.7837837837837838
nine	268	43	43	269	0.15985130111524162
larm	9	1	1	10	0.1
larmed	424	1	1	425	0.002352941176470588
las	51	12	11	53	0.20754716981132076
tern	47	29	27	50	0.54
launt	6	3	1	9	0.1111111111111111
alb	1	1	1	2	0.5
core	78	17	8	88	0.09090909090909091
ban	992	13	13	993	0.013091641490433032
tross	6	3	3	7	0.42857142857142855
type	112	56	56	113	0.49557522123893805
ses	48	10	9	50	0.18
sian	1049	46	46	1050	0.04380952380952381
bite	431	21	21	432	0.04861111111111111
rak	5	1	1	6	0.16666666666666666
bum	488	3	3	489	0.006134969325153374
min	169	28	28	170	0.16470588235294117
nin	186	46	45	188	0.2393617021276596
mose	110	28	28	111	0.25225225225225223
burn	12	8	8	13	0.6153846153846154
num	528	43	43	529	0.08128544423440454
byn	1	1	1	2	0.5
cade	94	15	15	95	0.15789473684210525
hest	29	10	4	36	0.1111111111111111
caid	98	1	1	99	0.010101010101010102
de	57	777	19	816	0.023284313725490197
za	930	35	35	931	0.03759398496240601
cayde	58	1	1	59	0.01694915254237288
zar	57	9	7	60	0.11666666666666667
mize	479	20	20	480	0.041666666666666664
co	148	72	72	149	0.48322147651006714
hol	31	9	2	39	0.05128205128205128
ran	1005	29	26	1009	0.02576808721506442
que	56	79	5	131	0.03816793893129771
cove	48	2	2	49	0.04081632653061224
dic	2220	19	19	2221	0.008554705087798289
dern	24	4	4	25	0.16
ney	1267	21	21	1268	0.016561514195583597
dine	293	68	68	294	0.23129251700680273
dol	37	8	8	38	0.21052631578947367
ale	111	71	5	178	0.028089887640449437
leak	6	4	2	9	0.2222222222222222
bench	5	5	5	6	0.8333333333333334
thal	1593	9	9	1594	0.0056461731493099125
ner	2929	86	86	2930	0.029351535836177476
des	76	45	37	85	0.43529411764705883
lee	98	14	9	104	0.08653846153846154
gar	67	17	17	68	0.25
legge	61	3	3	62	0.04838709677419355
hoof	8	4	4	9	0.4444444444444444
house	125	77	76	127	0.5984251968503937
em	5	75	5	76	0.06578947368421052
bic	2227	26	26	2228	0.011669658886894075
broth	8	3	3	9	0.3333333333333333
length	3	2	2	4	0.5
dote	127	9	9	128	0.0703125
pole	152	11	11	153	0.0718954248366013
lert	12	3	3	13	0.23076923076923078
stake	66	5	5	67	0.07462686567164178
scope	188	124	124	189	0.656084656084656
nat	31	7	5	34	0.14705882352941177
rone	110	31	13	129	0.10077519379844961
tian	1044	41	41	1045	0.03923444976076555
vin	147	6	6	148	0.04054054054054054
lew	13	11	4	21	0.19047619047619047
wife	50	11	11	51	0.21568627450980393
ders	24	12	12	25	0.48
drine	301	6	6	302	0.019867549668874173
mac	69	5	5	70	0.07142857142857142
fa	906	11	11	907	0.012127894156560088
nide	148	18	16	151	0.10596026490066225
res	73	54	34	94	0.3617021276595745
fet	183	8	8	184	0.043478260869565216
ja	902	7	7	903	0.007751937984496124
gal	1638	55	55	1639	0.03355704697986577
rot	45	11	8	49	0.16326530612244897
zel	185	16	16	186	0.08602150537634409
gid	102	8	8	103	0.07766990291262135
gin	158	17	17	159	0.1069182389937107
goid	185	12	12	186	0.06451612903225806
gol	33	4	4	34	0.11764705882352941
quin	154	12	12	155	0.07741935483870968
gor	206	8	8	207	0.03864734299516908
gous	1201	56	56	1202	0.04658901830282862
zil	39	1	1	40	0.025
gum	497	12	12	498	0.024096385542168676
bi	62	7	7	63	0.1111111111111111
dade	81	2	2	82	0.024390243902439025
ien	276	5	1	281	0.0035587188612099642
iene	122	1	1	123	0.008130081300813009
moid	197	24	24	198	0.12121212121212122
life	42	3	3	43	0.06976744186046512
light	29	36	29	37	0.7837837837837838
lign	2	2	2	3	0.6666666666666666
oth	5	65	4	67	0.05970149253731343
ped	450	73	31	493	0.06288032454361055
quant	232	5	5	233	0.02145922746781116
quot	38	1	1	39	0.02564102564102564
trunk	4	4	4	5	0.8
live	213	15	11	218	0.05045871559633028
ri	87	33	32	89	0.3595505617977528
rin	204	88	63	230	0.27391304347826084
zate	760	6	6	761	0.00788436268068331
lize	497	38	38	498	0.07630522088353414
loid	237	67	64	241	0.26556016597510373
sin	193	52	52	194	0.26804123711340205
gi	67	12	12	68	0.17647058823529413
mes	53	21	14	61	0.22950819672131148
all	8	110	7	112	0.0625
lah	31	19	19	32	0.59375
toid	219	46	46	220	0.20909090909090908
is	49	754	49	755	0.06490066225165562
lay	1245	45	26	1265	0.020553359683794466
cret	240	4	4	241	0.016597510373443983
lect	18	20	15	24	0.625
ledge	72	11	4	80	0.05
lege	69	11	11	70	0.15714285714285714
giance	283	1	1	284	0.0035211267605633804
giant	230	1	1	231	0.004329004329004329
rize	489	47	30	507	0.05917159763313609
gresse	51	1	1	52	0.019230769230769232
gro	124	2	2	125	0.016
morph	17	17	17	18	0.9444444444444444
ia	907	24	12	920	0.013043478260869565
mande	58	1	1	59	0.01694915254237288
ler	2890	229	47	3073	0.015294500488122356
ley	1277	36	31	1283	0.024162120031176928
leyed	426	2	2	427	0.00468384074941452
way	1289	75	70	1295	0.05405405405405406
fours	2	1	1	3	0.3333333333333333
lond	6	4	3	8	0.375
low	67	87	54	101	0.5346534653465347
mas	53	13	13	54	0.24074074074074073
lown	4	8	2	11	0.18181818181818182
tide	158	26	26	159	0.16352201257861634
heal	1587	6	4	1590	0.0025157232704402514
lice	77	10	5	83	0.060240963855421686
lied	447	15	11	452	0.024336283185840708
mouth	13	12	12	14	0.8571428571428571
night	12	14	12	15	0.8
lod	9	3	1	12	0.08333333333333333
phic	2228	27	27	2229	0.012113055181695828
phism	660	27	27	661	0.04084720121028744
longe	62	5	4	64	0.0625
nym	15	13	13	16	0.8125
loo	89	10	9	91	0.0989010989010989
path	11	10	10	12	0.8333333333333334
quy	1234	19	19	1235	0.015384615384615385
lot	61	40	24	78	0.3076923076923077
pism	658	25	25	659	0.03793626707132018
pize	464	5	5	465	0.010752688172043012
loy	1217	13	3	1228	0.0024429967426710096
spice	85	3	3	86	0.03488372093023256
thing	1384	15	15	1385	0.010830324909747292
mette	134	4	4	135	0.02962962962962963
nor	207	11	9	210	0.04285714285714286
lure	138	13	12	140	0.08571428571428572
where	89	11	11	90	0.12222222222222222
work	93	92	92	94	0.9787234042553191
lyl	44	6	6	45	0.13333333333333333
tar	72	29	22	80	0.275
gra	1143	6	6	1144	0.005244755244755245
main	156	13	13	157	0.08280254777070063
nac	66	4	2	69	0.028985507246376812
dron	289	42	41	291	0.140893470790378
esse	50	21	6	66	0.09090909090909091
ond	3	34	3	35	0.08571428571428572
alms	1	1	1	2	0.5
deed	425	4	4	426	0.009389671361502348
folk	8	8	8	9	0.8888888888888888
muce	53	2	2	54	0.037037037037037035
mude	59	1	1	60	0.016666666666666666
mug	2	3	2	4	0.5
nage	411	26	26	412	0.06310679611650485
oe	44	44	6	83	0.07228915662650602
loft	7	6	6	8	0.75
lone	101	7	4	105	0.0380952380952381
long	21	22	20	24	0.8333333333333334
shore	79	8	8	80	0.1
side	162	30	30	163	0.18404907975460122
longst	1	1	1	2	0.5
loof	6	3	2	8	0.25
atte	116	2	1	118	0.00847457627118644
loud	3	12	3	13	0.23076923076923078
alp	1	12	1	13	0.07692307692307693
pen	295	20	20	296	0.06756756756756757
stock	39	27	27	40	0.675
pha	927	21	21	928	0.022629310344827586
phol	33	2	2	34	0.058823529411764705
sine	247	22	22	248	0.08870967741935484
gene	140	19	19	141	0.1347517730496454
pine	255	31	30	257	0.11673151750972763
pist	543	27	27	544	0.04963235294117647
fou	4	1	1	5	0.2
sike	47	2	2	48	0.041666666666666664
alt	3	31	3	32	0.09375
ian	1003	184	24	1164	0.020618556701030927
muth	6	5	5	7	0.7142857142857143
tho	86	2	2	87	0.022988505747126436
horn	24	31	22	34	0.6470588235294118
though	9	2	2	10	0.2
quence	192	19	19	193	0.09844559585492228
quent	223	28	28	224	0.125
car	59	10	9	61	0.14754098360655737
mo	101	25	25	102	0.24509803921568626
lant	264	55	37	283	0.13074204946996468
cal	1714	131	131	1715	0.07638483965014577
del	187	18	18	188	0.09574468085106383
mine	265	40	40	266	0.15037593984962405
ole	141	137	35	244	0.14344262295081966
vine	252	27	27	253	0.1067193675889328
ways	17	16	16	18	0.8888888888888888
vat	34	8	8	35	0.22857142857142856
dou	5	2	2	6	0.3333333333333333
gam	14	4	4	15	0.26666666666666666
ranth	4	2	1	6	0.16666666666666666
mass	8	2	2	9	0.2222222222222222
sette	146	16	16	147	0.10884353741496598
teur	12	10	10	13	0.7692307692307693
maze	47	4	4	48	0.08333333333333333
zon	205	8	8	206	0.038834951456310676
ges	51	14	12	54	0.2222222222222222
gious	1174	15	15	1175	0.01276595744680851
sade	91	12	12	92	0.13043478260869565
dor	230	32	32	231	0.13852813852813853
sage	398	13	13	399	0.03258145363408521
grease	54	4	4	55	0.07272727272727272
gris	78	5	5	79	0.06329113924050633
trous	1294	23	22	1296	0.016975308641975308
gu	5	4	4	6	0.6666666666666666
gon	239	42	42	240	0.175
bon	207	10	10	208	0.04807692307692308
brite	475	2	2	476	0.004201680672268907
brose	112	8	8	113	0.07079646017699115
sia	911	4	4	912	0.0043859649122807015
sial	1597	9	9	1598	0.005632040050062578
bry	2621	3	3	2622	0.0011441647597254005
crum	509	6	6	510	0.011764705882352941
lance	294	25	14	306	0.0457516339869281
doed	421	2	2	422	0.004739336492890996
bush	14	14	14	15	0.9333333333333333
meer	2873	4	4	2874	0.0013917884481558804
nance	314	34	34	315	0.10793650793650794
mend	15	6	6	16	0.375
mende	58	1	1	59	0.01694915254237288
mends	4	2	2	5	0.4
nuse	52	4	4	53	0.07547169811320754
merce	55	3	3	56	0.05357142857142857
dist	539	23	23	540	0.04259259259259259
thyst	1	1	1	2	0.5
anth	3	11	2	13	0.15384615384615385
thoid	179	6	6	180	0.03333333333333333
ice	72	133	21	185	0.11351351351351352
mid	107	13	13	108	0.12037037037037036
din	168	27	27	169	0.15976331360946747
ships	2	2	2	3	0.6666666666666666
midst	2	2	2	3	0.6666666666666666
nol	49	21	20	51	0.39215686274509803
mir	6	4	4	7	0.5714285714285714
miss	10	9	9	11	0.8181818181818182
mite	449	40	39	451	0.08647450110864745
dyte	117	2	2	118	0.01694915254237288
os	8	81	8	82	0.0975609756097561
bous	1152	7	7	1153	0.006071118820468344
le	106	3451	68	3490	0.019484240687679084
mum	493	8	8	494	0.016194331983805668
este	116	4	1	120	0.008333333333333333
mong	3	2	2	4	0.5
ret	236	82	61	258	0.2364341085271318
rette	138	13	8	144	0.05555555555555555
we	54	35	16	74	0.21621621621621623
mount	12	11	11	13	0.8461538461538461
mour	21	7	7	22	0.3181818181818182
sand	20	7	7	21	0.3333333333333333
bole	145	4	4	146	0.0273972602739726
brach	17	3	3	18	0.16666666666666666
pic	2214	13	13	2215	0.005869074492099322
come	68	13	13	69	0.18840579710144928
ons	2	19	2	20	0.1
phid	100	5	5	101	0.04950495049504951
disc	3	3	3	4	0.75
gism	651	18	18	652	0.027607361963190184
neust	2	1	1	3	0.3333333333333333
dous	1183	38	38	1184	0.03209459459459459
style	146	29	29	147	0.19727891156462585
pal	1619	36	36	1620	0.022222222222222223
caul	8	4	4	9	0.4444444444444444
ply	4151	22	22	4152	0.0052986512524084775
pul	5	2	2	6	0.3333333333333333
pyx	4	2	2	5	0.4
sel	208	40	39	210	0.18571428571428572
amt	1	1	1	2	0.5
muck	4	3	3	5	0.6
muse	54	6	6	55	0.10909090909090909
mused	421	1	1	422	0.002369668246445498
vis	60	11	11	61	0.18032786885245902
lin	260	120	119	262	0.4541984732824427
yss	1	3	1	4	0.25
bas	43	3	3	44	0.06818181818181818
lism	672	40	39	674	0.057863501483679525
branch	20	19	19	21	0.9047619047619048
ni	75	20	20	76	0.2631578947368421
thous	1167	22	22	1168	0.018835616438356163
ris	73	35	24	85	0.2823529411764706
thon	206	7	7	207	0.033816425120772944
dem	12	7	7	13	0.5384615384615384
drom	23	2	2	24	0.08333333333333333
glyph	11	11	11	12	0.9166666666666666
kim	8	3	2	10	0.2
cime	57	1	1	58	0.017241379310344827
lects	1	1	1	2	0.5
gize	487	28	28	488	0.05737704918032787
logue	85	22	22	86	0.2558139534883721
lyse	46	2	2	47	0.0425531914893617
lyst	1	1	1	2	0.5
lyze	48	6	6	49	0.12244897959183673
mese	57	3	3	58	0.05172413793103448
nan	981	2	2	982	0.002036659877800407
nas	45	5	5	46	0.10869565217391304
drous	1290	18	18	1291	0.013942680092951201
pest	30	5	5	31	0.16129032258064516
chus	83	14	14	84	0.16666666666666666
arch	24	54	24	55	0.43636363636363634
chal	1608	25	24	1610	0.014906832298136646
chic	2215	14	14	2216	0.00631768953068592
throus	1273	1	1	1274	0.0007849293563579278
state	966	19	19	967	0.01964839710444674
phe	51	14	12	54	0.2222222222222222
tron	269	21	21	270	0.07777777777777778
chor	204	6	5	206	0.024271844660194174
chored	430	1	1	431	0.002320185614849188
ress	154	154	44	265	0.1660377358490566
tess	113	3	3	114	0.02631578947368421
vy	1229	15	15	1230	0.012195121951219513
cille	107	1	1	108	0.009259259259259259
troid	206	5	5	207	0.024154589371980676
con	250	53	53	251	0.21115537848605578
and	13	186	13	187	0.06951871657754011
rac	65	2	1	67	0.014925373134328358
gyne	87	2	2	88	0.022727272727272728
droid	209	8	8	210	0.0380952380952381
mede	61	4	4	62	0.06451612903225806
phore	105	34	34	106	0.32075471698113206
sphinx	4	3	3	5	0.6
near	55	3	3	56	0.05357142857142857
neath	6	4	3	8	0.375
lace	74	25	14	86	0.16279069767441862
nele	110	1	1	111	0.009009009009009009
trode	75	7	5	78	0.0641025641025641
nenst	2	2	2	3	0.6666666666666666
anes	67	2	1	69	0.014492753623188406
thol	36	5	5	37	0.13513513513513514
new	13	7	4	17	0.23529411764705882
gel	177	8	8	178	0.0449438202247191
hood	89	81	81	90	0.9
sperm	16	15	15	17	0.8823529411764706
gled	436	12	12	437	0.02745995423340961
gler	2920	30	30	2921	0.010270455323519343
gles	65	4	4	66	0.06060606060606061
worm	65	65	65	66	0.9848484848484849
glic	2263	1	1	2264	0.00044169611307420494
cize	479	20	20	480	0.041666666666666664
gling	1543	10	10	1544	0.006476683937823834
guine	230	5	5	231	0.021645021645021644
guish	383	7	7	384	0.018229166666666668
gust	6	5	5	7	0.7142857142857143
clave	58	8	8	59	0.13559322033898305
hang	11	8	6	14	0.42857142857142855
hele	113	4	4	114	0.03508771929824561
dride	159	3	3	160	0.01875
drite	480	7	7	481	0.014553014553014554
cut	13	10	9	15	0.6
nigh	2	2	2	3	0.6666666666666666
il	38	340	37	342	0.10818713450292397
cule	184	32	32	185	0.17297297297297298
ise	61	211	17	256	0.06640625
seed	441	20	20	442	0.04524886877828054
sol	40	11	11	41	0.2682926829268293
trope	83	13	13	84	0.15476190476190477
syl	42	4	4	43	0.09302325581395349
ker	2869	27	26	2871	0.009056078021595262
ankh	1	1	1	2	0.5
kle	184	78	78	185	0.42162162162162165
kled	436	12	12	437	0.02745995423340961
klet	387	1	1	388	0.002577319587628866
kus	72	3	3	73	0.0410958904109589
ann	1	1	1	2	0.5
nals	7	1	1	8	0.125
nats	1	1	1	2	0.5
neal	1586	3	3	1587	0.001890359168241966
tent	239	45	44	241	0.1825726141078838
lid	113	21	19	116	0.16379310344827586
nex	7	7	7	8	0.875
noy	1216	2	2	1217	0.0016433853738701725
nul	8	5	5	9	0.5555555555555556
san	992	13	13	993	0.013091641490433032
noa	896	1	1	897	0.0011148272017837235
ode	67	81	10	139	0.07194244604316546
dyne	89	4	4	90	0.044444444444444446
noil	42	2	2	43	0.046511627906976744
noint	6	4	4	7	0.5714285714285714
non	218	25	21	223	0.09417040358744394
phyte	140	25	25	141	0.1773049645390071
pla	1233	5	5	1234	0.004051863857374392
there	85	7	7	86	0.08139534883720931
norn	4	2	2	5	0.4
thite	417	7	7	418	0.01674641148325359
clase	52	6	6	53	0.11320754716981132
swer	2846	2	2	2847	0.0007024938531787847
gic	2224	23	23	2225	0.010337078651685393
chism	641	9	8	643	0.012441679626749611
chist	526	8	7	528	0.013257575757575758
choir	7	4	4	8	0.5
cians	8	4	4	9	0.4444444444444444
fact	26	4	4	27	0.14814814814814814
lope	67	8	6	70	0.08571428571428572
dane	118	13	13	119	0.1092436974789916
cene	139	20	18	142	0.1267605633802817
nule	158	6	6	159	0.03773584905660377
past	13	9	4	19	0.21052631578947367
nult	3	2	2	4	0.5
pone	109	12	12	110	0.10909090909090909
port	21	23	20	25	0.8
room	50	34	30	55	0.5454545454545454
tes	101	73	62	113	0.5486725663716814
lix	7	8	7	9	0.7777777777777778
them	16	6	6	17	0.35294117647058826
mis	65	16	16	66	0.24242424242424243
ther	2864	16	16	2865	0.005584642233856894
zoid	177	4	4	178	0.02247191011235955
coid	212	39	39	213	0.18309859154929578
thrax	25	3	3	26	0.11538461538461539
glot	65	4	4	66	0.06060606060606061
poid	176	3	3	177	0.01694915254237288
phist	552	34	33	554	0.05956678700361011
phite	422	12	12	423	0.028368794326241134
phize	467	8	8	468	0.017094017094017096
gite	425	15	15	426	0.035211267605633804
ar	50	745	50	746	0.06702412868632708
chlor	210	1	1	211	0.004739336492890996
christ	563	2	2	564	0.0035460992907801418
pant	235	8	8	236	0.03389830508474576
pate	788	35	34	790	0.043037974683544304
max	9	3	3	10	0.3
cline	389	9	9	390	0.023076923076923078
cor	205	7	7	206	0.03398058252427184
clone	103	2	2	104	0.019230769230769232
brile	150	2	2	151	0.013245033112582781
rithm	3	3	3	4	0.75
sar	57	9	7	60	0.11666666666666667
mask	9	7	7	10	0.7
soon	209	7	7	210	0.03333333333333333
lel	173	4	4	174	0.022988505747126436
lels	4	1	1	5	0.2
pasch	2	2	2	3	0.6666666666666666
thize	461	2	2	462	0.004329004329004329
phon	212	13	13	213	0.06103286384976526
pode	76	9	9	77	0.11688311688311688
pope	66	5	5	67	0.07462686567164178
tique	62	2	2	63	0.031746031746031744
gogue	81	18	18	82	0.21951219512195122
cial	1642	54	54	1643	0.032866707242848445
spast	18	5	5	19	0.2631578947368421
thet	177	2	2	178	0.011235955056179775
gus	89	20	20	90	0.2222222222222222
lered	448	1	1	449	0.0022271714922048997
ci	64	9	9	65	0.13846153846153847
zone	101	4	4	102	0.0392156862745098
tre	99	31	30	101	0.297029702970297
trorse	49	5	5	50	0.1
vil	47	9	9	48	0.1875
ious	1159	234	14	1380	0.010144927536231883
how	17	11	4	25	0.16
one	97	309	13	394	0.03299492385786802
dad	45	3	3	46	0.06521739130434782
pace	70	13	10	74	0.13513513513513514
ches	42	4	3	44	0.06818181818181818
paid	101	5	4	103	0.038834951456310676
pair	11	9	8	13	0.6153846153846154
par	54	8	4	59	0.06779661016949153
jo	82	6	6	83	0.07228915662650602
part	14	13	13	15	0.8666666666666667
ape	56	37	1	93	0.010752688172043012
peak	7	13	3	18	0.16666666666666666
pert	16	7	7	17	0.4117647058823529
pex	2	2	2	3	0.6666666666666666
phis	51	1	1	52	0.019230769230769232
thong	7	5	5	8	0.625
pis	59	10	10	60	0.16666666666666666
pat	30	5	4	32	0.125
mete	121	5	5	122	0.040983606557377046
plomb	4	1	1	5	0.2
lypse	45	1	1	46	0.021739130434782608
pe	55	357	17	396	0.04292929292929293
od	8	275	8	276	0.028985507246376812
gee	107	18	18	108	0.16666666666666666
poise	69	8	8	70	0.11428571428571428
zant	233	6	6	234	0.02564102564102564
thegm	2	2	2	3	0.6666666666666666
plex	22	13	13	23	0.5652173913043478
plexed	422	3	3	423	0.0070921985815602835
rose	104	40	22	123	0.17886178861788618
teme	55	2	2	56	0.03571428571428571
til	54	16	16	55	0.2909090909090909
tle	230	124	124	231	0.5367965367965368
tume	58	3	3	59	0.05084745762711865
lesm	2	1	1	3	0.3333333333333333
size	468	9	9	469	0.019189765458422176
zem	6	1	1	7	0.14285714285714285
pall	10	3	2	12	0.16666666666666666
lyng	2	1	1	3	0.3333333333333333
ratus	134	1	1	135	0.007407407407407408
pay	1228	10	9	1230	0.007317073170731708
peach	13	5	5	14	0.35714285714285715
peal	1587	4	4	1588	0.0025188916876574307
pear	57	8	5	61	0.08196721311475409
pease	52	2	2	53	0.03773584905660377
pel	190	21	21	191	0.1099476439790576
tory	2620	2	2	2621	0.0007630675314765357
lor	209	13	11	212	0.05188679245283019
pend	21	17	12	27	0.4444444444444444
aged	438	15	6	448	0.013392857142857142
dix	5	5	5	6	0.8333333333333334
ceive	213	11	11	214	0.0514018691588785
tain	178	38	35	182	0.19230769230769232
pete	118	2	2	119	0.01680672268907563
tence	191	18	18	192	0.09375
zing	1374	5	5	1375	0.0036363636363636364
plaud	9	2	2	10	0.2
plause	49	1	1	50	0.02
plot	68	7	7	69	0.10144927536231885
point	16	14	14	17	0.8235294117647058
posed	427	8	8	428	0.018691588785046728
praise	74	9	9	75	0.12
hend	20	12	11	22	0.5
tice	92	23	20	96	0.20833333333333334
pressed	426	6	6	427	0.01405152224824356
prise	79	12	12	80	0.15
prize	498	9	9	499	0.018036072144288578
proach	13	4	4	14	0.2857142857142857
promt	1	1	1	2	0.5
proof	27	19	19	28	0.6785714285714286
pre	73	4	4	74	0.05405405405405406
prove	56	9	9	57	0.15789473684210525
pui	56	1	1	57	0.017543859649122806
pulse	51	7	7	52	0.1346153846153846
cot	52	17	15	55	0.2727272727272727
pril	44	1	1	45	0.022222222222222223
pron	250	2	2	251	0.00796812749003984
proned	428	1	1	429	0.002331002331002331
pos	12	4	4	13	0.3076923076923077
apse	45	9	1	54	0.018518518518518517
apt	4	7	4	8	0.5
ryx	7	6	5	9	0.5555555555555556
tote	126	9	8	128	0.0625
pus	105	36	36	106	0.33962264150943394
qua	900	5	5	901	0.005549389567147614
relle	114	4	4	115	0.034782608695652174
tile	201	62	59	205	0.28780487804878047
tint	6	6	5	8	0.625
quose	84	2	2	85	0.023529411764705882
besque	65	1	1	66	0.015151515151515152
besqued	425	1	1	426	0.002347417840375587
bin	167	26	26	168	0.15476190476190477
bism	642	9	9	643	0.013996889580093312
bist	525	9	9	526	0.017110266159695818
nese	71	19	17	74	0.22972972972972974
race	69	31	9	92	0.09782608695652174
nid	105	11	11	106	0.10377358490566038
raise	65	17	4	79	0.05063291139240506
